alert_type,detail,layer,location,new_commit,new_date,old_commit,old_date,pair_id,path,severity
enum_values_changed,"('accountCode', 'accountHolderCode', 'accountHolderDetails', 'accountNumber', 'accountStateType', 'accountStatus', 'accountType', 'address', 'balanceAccount', 'balanceAccountActive', 'balanceAccountCode', 'balanceAccountId', 'bankAccount', 'bankAccountCode', 'bankAccountName', 'bankAccountUUID', 'bankBicSwift', 'bankCity', 'bankCode', 'bankName', 'bankStatement', 'branchCode', 'businessContact', 'cardToken', 'checkCode', 'city', 'companyRegistration', 'constitutionalDocument', 'controller', 'country', 'countryCode', 'currency', 'currencyCode', 'dateOfBirth', 'destinationAccountCode', 'document', 'documentContent', 'documentExpirationDate', 'documentIssuerCountry', 'documentIssuerState', 'documentName', 'documentNumber', 'documentType', 'doingBusinessAs', 'drivingLicence', 'drivingLicenceBack', 'drivingLicenceFront', 'drivingLicense', 'email', 'firstName', 'formType', 'fullPhoneNumber', 'gender', 'hopWebserviceUser', 'houseNumberOrName', 'iban', 'idCard', 'idNumber', 'identityDocument', 'individualDetails', 'infix', 'jobTitle', 'lastName', 'lastReviewDate', 'legalArrangement', 'legalArrangementCode', 'legalArrangementEntity', 'legalArrangementEntityCode', 'legalArrangementLegalForm', 'legalArrangementMember', 'legalArrangementMembers', 'legalArrangementName', 'legalArrangementReference', 'legalArrangementRegistrationNumber', 'legalArrangementTaxNumber', 'legalArrangementType', 'legalBusinessName', 'legalEntity', 'legalEntityType', 'logo', 'merchantAccount', 'merchantCategoryCode', 'merchantHouseNumber', 'merchantReference', 'microDeposit', 'name', 'nationality', 'originalReference', 'ownerCity', 'ownerCountryCode', 'ownerDateOfBirth', 'ownerHouseNumberOrName', 'ownerName', 'ownerPostalCode', 'ownerState', 'ownerStreet', 'passport', 'passportNumber', 'payoutMethodCode', 'payoutSchedule', 'pciSelfAssessment', 'personalData', 'phoneCountryCode', 'phoneNumber', 'postalCode', 'primaryCurrency', 'reason', 'returnUrl', 'schedule', 'shareholder', 'shareholderCode', 'shareholderCodeAndSignatoryCode', 'shareholderCodeOrSignatoryCode', 'shareholderType', 'shareholderTypes', 'shopperInteraction', 'signatory', 'signatoryCode', 'socialSecurityNumber', 'sourceAccountCode', 'splitAccount', 'splitConfigurationUUID', 'splitCurrency', 'splitValue', 'splits', 'stateOrProvince', 'status', 'stockExchange', 'stockNumber', 'stockTicker', 'store', 'storeDetail', 'storeName', 'storeReference', 'street', 'taxId', 'tier', 'tierNumber', 'transferCode', 'ultimateParentCompany', 'ultimateParentCompanyAddressDetails', 'ultimateParentCompanyAddressDetailsCountry', 'ultimateParentCompanyBusinessDetails', 'ultimateParentCompanyBusinessDetailsLegalBusinessName', 'ultimateParentCompanyBusinessDetailsRegistrationNumber', 'ultimateParentCompanyCode', 'ultimateParentCompanyStockExchange', 'ultimateParentCompanyStockNumber', 'ultimateParentCompanyStockNumberOrStockTicker', 'ultimateParentCompanyStockTicker', 'unknown', 'value', 'verificationType', 'virtualAccount', 'visaNumber', 'webAddress', 'year') -> ('accountCode', 'accountHolderCode', 'accountHolderDetails', 'accountNumber', 'accountStateType', 'accountStatus', 'accountType', 'address', 'balanceAccount', 'balanceAccountActive', 'balanceAccountCode', 'balanceAccountId', 'bankAccount', 'bankAccountCode', 'bankAccountName', 'bankAccountUUID', 'bankBicSwift', 'bankCity', 'bankCode', 'bankName', 'bankStatement', 'branchCode', 'businessContact', 'cardToken', 'checkCode', 'city', 'companyRegistration', 'constitutionalDocument', 'controller', 'country', 'countryCode', 'currency', 'currencyCode', 'dateOfBirth', 'description', 'destinationAccountCode', 'document', 'documentContent', 'documentExpirationDate', 'documentIssuerCountry', 'documentIssuerState', 'documentName', 'documentNumber', 'documentType', 'doingBusinessAs', 'drivingLicence', 'drivingLicenceBack', 'drivingLicenceFront', 'drivingLicense', 'email', 'firstName', 'formType', 'fullPhoneNumber', 'gender', 'hopWebserviceUser', 'houseNumberOrName', 'iban', 'idCard', 'idCardBack', 'idCardFront', 'idNumber', 'identityDocument', 'individualDetails', 'infix', 'jobTitle', 'lastName', 'lastReviewDate', 'legalArrangement', 'legalArrangementCode', 'legalArrangementEntity', 'legalArrangementEntityCode', 'legalArrangementLegalForm', 'legalArrangementMember', 'legalArrangementMembers', 'legalArrangementName', 'legalArrangementReference', 'legalArrangementRegistrationNumber', 'legalArrangementTaxNumber', 'legalArrangementType', 'legalBusinessName', 'legalEntity', 'legalEntityType', 'logo', 'merchantAccount', 'merchantCategoryCode', 'merchantHouseNumber', 'merchantReference', 'microDeposit', 'name', 'nationality', 'originalReference', 'ownerCity', 'ownerCountryCode', 'ownerDateOfBirth', 'ownerHouseNumberOrName', 'ownerName', 'ownerPostalCode', 'ownerState', 'ownerStreet', 'passport', 'passportNumber', 'payoutMethodCode', 'payoutSchedule', 'pciSelfAssessment', 'personalData', 'phoneCountryCode', 'phoneNumber', 'postalCode', 'primaryCurrency', 'reason', 'registrationNumber', 'returnUrl', 'schedule', 'shareholder', 'shareholderCode', 'shareholderCodeAndSignatoryCode', 'shareholderCodeOrSignatoryCode', 'shareholderType', 'shareholderTypes', 'shopperInteraction', 'signatory', 'signatoryCode', 'socialSecurityNumber', 'sourceAccountCode', 'splitAccount', 'splitConfigurationUUID', 'splitCurrency', 'splitValue', 'splits', 'stateOrProvince', 'status', 'stockExchange', 'stockNumber', 'stockTicker', 'store', 'storeDetail', 'storeName', 'storeReference', 'street', 'taxId', 'tier', 'tierNumber', 'transferCode', 'ultimateParentCompany', 'ultimateParentCompanyAddressDetails', 'ultimateParentCompanyAddressDetailsCountry', 'ultimateParentCompanyBusinessDetails', 'ultimateParentCompanyBusinessDetailsLegalBusinessName', 'ultimateParentCompanyBusinessDetailsRegistrationNumber', 'ultimateParentCompanyCode', 'ultimateParentCompanyStockExchange', 'ultimateParentCompanyStockNumber', 'ultimateParentCompanyStockNumberOrStockTicker', 'ultimateParentCompanyStockTicker', 'unknown', 'value', 'verificationType', 'virtualAccount', 'visaNumber', 'webAddress', 'year')",semantic,FieldType.fieldName,5,,1,,pair_0013,adyen.com:HopService,high
deep_enum_signature_removed,components.schemas.FieldType.properties.fieldName:accountCode|accountHolderCode|accountHolderDetails|accountNumber|accountStateType|accountStatus|accountType|address|balanceAccount|balanceAccountActive|balanceAccountCode|balanceAccountId|bankAccount|bankAccountCode|bankAccountName|bankAccountUUID|bankBicSwift|bankCity|bankCode|bankName|bankStatement|branchCode|businessContact|cardToken|checkCode|city|companyRegistration|constitutionalDocument|controller|country|countryCode|currency|currencyCode|dateOfBirth|destinationAccountCode|document|documentContent|documentExpirationDate|documentIssuerCountry|documentIssuerState|documentName|documentNumber|documentType|doingBusinessAs|drivingLicence|drivingLicenceBack|drivingLicenceFront|drivingLicense|email|firstName|formType|fullPhoneNumber|gender|hopWebserviceUser|houseNumberOrName|iban|idCard|idNumber|identityDocument|individualDetails|infix|jobTitle|lastName|lastReviewDate|legalArrangement|legalArrangementCode|legalArrangementEntity|legalArrangementEntityCode|legalArrangementLegalForm|legalArrangementMember|legalArrangementMembers|legalArrangementName|legalArrangementReference|legalArrangementRegistrationNumber|legalArrangementTaxNumber|legalArrangementType|legalBusinessName|legalEntity|legalEntityType|logo|merchantAccount|merchantCategoryCode|merchantHouseNumber|merchantReference|microDeposit|name|nationality|originalReference|ownerCity|ownerCountryCode|ownerDateOfBirth|ownerHouseNumberOrName|ownerName|ownerPostalCode|ownerState|ownerStreet|passport|passportNumber|payoutMethodCode|payoutSchedule|pciSelfAssessment|personalData|phoneCountryCode|phoneNumber|postalCode|primaryCurrency|reason|returnUrl|schedule|shareholder|shareholderCode|shareholderCodeAndSignatoryCode|shareholderCodeOrSignatoryCode|shareholderType|shareholderTypes|shopperInteraction|signatory|signatoryCode|socialSecurityNumber|sourceAccountCode|splitAccount|splitConfigurationUUID|splitCurrency|splitValue|splits|stateOrProvince|status|stockExchange|stockNumber|stockTicker|store|storeDetail|storeName|storeReference|street|taxId|tier|tierNumber|transferCode|ultimateParentCompany|ultimateParentCompanyAddressDetails|ultimateParentCompanyAddressDetailsCountry|ultimateParentCompanyBusinessDetails|ultimateParentCompanyBusinessDetailsLegalBusinessName|ultimateParentCompanyBusinessDetailsRegistrationNumber|ultimateParentCompanyCode|ultimateParentCompanyStockExchange|ultimateParentCompanyStockNumber|ultimateParentCompanyStockNumberOrStockTicker|ultimateParentCompanyStockTicker|unknown|value|verificationType|virtualAccount|visaNumber|webAddress|year,semantic,enum,5,,1,,pair_0013,adyen.com:HopService,medium
operation_added,New operation added.,non_breaking,PATCH /businessLines/{id},2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_removed,Existing schema property disappeared.,compatibility,Organization.taxExempt,2,,1,,pair_0015,adyen.com:LegalEntityService,high
schema_field_removed,Existing schema property disappeared.,compatibility,Organization.taxId,2,,1,,pair_0015,adyen.com:LegalEntityService,high
schema_field_removed,Existing schema property disappeared.,compatibility,Organization.taxIdAbsenceReason,2,,1,,pair_0015,adyen.com:LegalEntityService,high
schema_field_removed,Existing schema property disappeared.,compatibility,PhoneNumber.countryCode,2,,1,,pair_0015,adyen.com:LegalEntityService,high
schema_field_removed,Existing schema property disappeared.,compatibility,TransferInstrument.documents,2,,1,,pair_0015,adyen.com:LegalEntityService,high
schema_field_added,New schema property added.,non_breaking,Attachment.pageName,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,BusinessLineInfoUpdate.capability,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,BusinessLineInfoUpdate.industryCode,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,BusinessLineInfoUpdate.legalEntityId,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,BusinessLineInfoUpdate.salesChannels,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,BusinessLineInfoUpdate.sourceOfFunds,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,BusinessLineInfoUpdate.webData,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,BusinessLineInfoUpdate.webDataExemption,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,DocumentReference.active,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,DocumentReference.description,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,DocumentReference.fileName,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,DocumentReference.id,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,DocumentReference.modificationDate,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,DocumentReference.type,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,Individual.taxInformation,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,LegalEntity.documentDetails,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,LegalEntity.soleProprietorship,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,LegalEntityInfo.soleProprietorship,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,LegalEntityInfoRequiredType.soleProprietorship,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,Organization.dateOfIncorporation,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,Organization.taxInformation,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,Organization.taxReportingClassification,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,Organization.vatAbsenceReason,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,Organization.vatNumber,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,SoleProprietorship.countryOfGoverningLaw,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,SoleProprietorship.dateOfIncorporation,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,SoleProprietorship.doingBusinessAs,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,SoleProprietorship.name,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,SoleProprietorship.principalPlaceOfBusiness,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,SoleProprietorship.registeredAddress,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,SoleProprietorship.registrationNumber,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,SoleProprietorship.vatAbsenceReason,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,SoleProprietorship.vatNumber,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,TaxInformation.country,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,TaxInformation.number,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,TaxInformation.type,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,TaxReportingClassification.businessType,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,TaxReportingClassification.financialInstitutionNumber,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,TaxReportingClassification.mainSourceOfIncome,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,TaxReportingClassification.type,2,,1,,pair_0015,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,TransferInstrument.documentDetails,2,,1,,pair_0015,adyen.com:LegalEntityService,low
enum_values_changed,"('bankStatement', 'driversLicense', 'identityCard', 'nationalIdNumber', 'passport', 'proofOfAddress', 'proofOfNationalIdNumber', 'proofOfResidency', 'registrationDocument', 'taxDocument', 'proofOfIndustry') -> ('bankStatement', 'driversLicense', 'identityCard', 'nationalIdNumber', 'passport', 'proofOfAddress', 'proofOfNationalIdNumber', 'proofOfResidency', 'registrationDocument', 'vatDocument', 'proofOfOrganizationTaxInfo', 'proofOfIndustry', 'constitutionalDocument')",semantic,Document.type,2,,1,,pair_0015,adyen.com:LegalEntityService,high
enum_values_changed,"('bankStatement', 'driversLicense', 'identityCard', 'nationalIdNumber', 'passport', 'proofOfAddress', 'proofOfNationalIdNumber', 'proofOfResidency', 'registrationDocument', 'taxDocument', 'proofOfIndustry') -> ('bankStatement', 'driversLicense', 'identityCard', 'nationalIdNumber', 'passport', 'proofOfAddress', 'proofOfNationalIdNumber', 'proofOfResidency', 'registrationDocument', 'vatDocument', 'proofOfOrganizationTaxInfo', 'proofOfIndustry', 'constitutionalDocument')",semantic,IdentificationData.type,2,,1,,pair_0015,adyen.com:LegalEntityService,high
enum_values_changed,"('individual', 'organization') -> ('individual', 'organization', 'soleProprietorship', 'trust', 'unincorporatedPartnership')",semantic,LegalEntity.type,2,,1,,pair_0015,adyen.com:LegalEntityService,high
enum_values_changed,"('signatory', 'uboThroughControl', 'uboThroughOwnership') -> ('pciSignatory', 'signatory', 'soleProprietorship', 'uboThroughControl', 'uboThroughOwnership', 'ultimateParentCompany')",semantic,LegalEntityAssociation.type,2,,1,,pair_0015,adyen.com:LegalEntityService,high
enum_values_changed,"('individual', 'organization') -> ('individual', 'organization', 'soleProprietorship', 'trust', 'unincorporatedPartnership')",semantic,LegalEntityInfo.type,2,,1,,pair_0015,adyen.com:LegalEntityService,high
enum_values_changed,"('individual', 'organization') -> ('individual', 'organization', 'soleProprietorship', 'trust', 'unincorporatedPartnership')",semantic,LegalEntityInfoRequiredType.type,2,,1,,pair_0015,adyen.com:LegalEntityService,high
field_requiredness_changed,required True -> False,compatibility,PhoneNumber.type,2,,1,,pair_0015,adyen.com:LegalEntityService,medium
deep_enum_signature_removed,components.schemas.Document.properties.type:bankStatement|driversLicense|identityCard|nationalIdNumber|passport|proofOfAddress|proofOfNationalIdNumber|proofOfResidency|registrationDocument|taxDocument|proofOfIndustry,semantic,enum,2,,1,,pair_0015,adyen.com:LegalEntityService,medium
deep_enum_signature_removed,components.schemas.IdentificationData.properties.type:bankStatement|driversLicense|identityCard|nationalIdNumber|passport|proofOfAddress|proofOfNationalIdNumber|proofOfResidency|registrationDocument|taxDocument|proofOfIndustry,semantic,enum,2,,1,,pair_0015,adyen.com:LegalEntityService,medium
deep_enum_signature_removed,components.schemas.LegalEntity.properties.type:individual|organization,semantic,enum,2,,1,,pair_0015,adyen.com:LegalEntityService,medium
deep_enum_signature_removed,components.schemas.LegalEntityAssociation.properties.type:signatory|uboThroughControl|uboThroughOwnership,semantic,enum,2,,1,,pair_0015,adyen.com:LegalEntityService,medium
deep_enum_signature_removed,components.schemas.LegalEntityInfo.properties.type:individual|organization,semantic,enum,2,,1,,pair_0015,adyen.com:LegalEntityService,medium
deep_enum_signature_removed,components.schemas.LegalEntityInfoRequiredType.properties.type:individual|organization,semantic,enum,2,,1,,pair_0015,adyen.com:LegalEntityService,medium
deep_enum_signature_removed,components.schemas.Organization.properties.taxIdAbsenceReason:industryExemption|belowTaxThreshold,semantic,enum,2,,1,,pair_0015,adyen.com:LegalEntityService,medium
operation_added,New operation added.,non_breaking,POST /legalEntities/{id}/checkVerificationErrors,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_removed,Existing schema property disappeared.,compatibility,BankAccountInfo.accountNumber,3,,2,,pair_0016,adyen.com:LegalEntityService,high
schema_field_removed,Existing schema property disappeared.,compatibility,BankAccountInfo.bankBicSwift,3,,2,,pair_0016,adyen.com:LegalEntityService,high
schema_field_removed,Existing schema property disappeared.,compatibility,BankAccountInfo.bankCity,3,,2,,pair_0016,adyen.com:LegalEntityService,high
schema_field_removed,Existing schema property disappeared.,compatibility,BankAccountInfo.bankCode,3,,2,,pair_0016,adyen.com:LegalEntityService,high
schema_field_removed,Existing schema property disappeared.,compatibility,BankAccountInfo.bankName,3,,2,,pair_0016,adyen.com:LegalEntityService,high
schema_field_removed,Existing schema property disappeared.,compatibility,BankAccountInfo.branchCode,3,,2,,pair_0016,adyen.com:LegalEntityService,high
schema_field_removed,Existing schema property disappeared.,compatibility,BankAccountInfo.checkCode,3,,2,,pair_0016,adyen.com:LegalEntityService,high
schema_field_removed,Existing schema property disappeared.,compatibility,BankAccountInfo.currencyCode,3,,2,,pair_0016,adyen.com:LegalEntityService,high
schema_field_removed,Existing schema property disappeared.,compatibility,BankAccountInfo.iban,3,,2,,pair_0016,adyen.com:LegalEntityService,high
schema_field_removed,Existing schema property disappeared.,compatibility,LegalEntityCapability.problems,3,,2,,pair_0016,adyen.com:LegalEntityService,high
schema_field_added,New schema property added.,non_breaking,AULocalAccountIdentification.accountNumber,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,AULocalAccountIdentification.bsbCode,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,AULocalAccountIdentification.type,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,AdditionalBankIdentification.code,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,AdditionalBankIdentification.type,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,BankAccountInfo.accountIdentification,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,BusinessLine.problems,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,BusinessLine.service,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,BusinessLineInfo.service,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,BusinessLineInfoUpdate.service,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,CALocalAccountIdentification.accountNumber,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,CALocalAccountIdentification.accountType,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,CALocalAccountIdentification.institutionNumber,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,CALocalAccountIdentification.transitNumber,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,CALocalAccountIdentification.type,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,CZLocalAccountIdentification.accountNumber,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,CZLocalAccountIdentification.bankCode,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,CZLocalAccountIdentification.type,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,DKLocalAccountIdentification.accountNumber,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,DKLocalAccountIdentification.bankCode,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,DKLocalAccountIdentification.type,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,HULocalAccountIdentification.accountNumber,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,HULocalAccountIdentification.type,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,IbanAccountIdentification.iban,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,IbanAccountIdentification.type,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,LegalEntity.problems,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,NOLocalAccountIdentification.accountNumber,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,NOLocalAccountIdentification.type,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,NumberAndBicAccountIdentification.accountNumber,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,NumberAndBicAccountIdentification.additionalBankIdentification,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,NumberAndBicAccountIdentification.bic,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,NumberAndBicAccountIdentification.type,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,PLLocalAccountIdentification.accountNumber,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,PLLocalAccountIdentification.type,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,SELocalAccountIdentification.accountNumber,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,SELocalAccountIdentification.clearingNumber,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,SELocalAccountIdentification.type,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,TransferInstrument.capabilities,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,TransferInstrument.problems,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,UKLocalAccountIdentification.accountNumber,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,UKLocalAccountIdentification.sortCode,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,UKLocalAccountIdentification.type,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,USLocalAccountIdentification.accountNumber,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,USLocalAccountIdentification.accountType,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,USLocalAccountIdentification.routingNumber,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,USLocalAccountIdentification.type,3,,2,,pair_0016,adyen.com:LegalEntityService,low
schema_field_added,New schema property added.,non_breaking,VerificationErrors.problems,3,,2,,pair_0016,adyen.com:LegalEntityService,low
field_requiredness_changed,required True -> False,compatibility,BusinessLine.capability,3,,2,,pair_0016,adyen.com:LegalEntityService,medium
field_requiredness_changed,required True -> False,compatibility,BusinessLineInfo.capability,3,,2,,pair_0016,adyen.com:LegalEntityService,medium
schema_field_removed,Existing schema property disappeared.,compatibility,AccountHolderVerificationNotificationContent.statusSummaryItems,4,,3,,pair_0017,adyen.com:MarketPayNotificationService,high
schema_field_removed,Existing schema property disappeared.,compatibility,KYCCheckDataSummaryItem.itemCode,4,,3,,pair_0017,adyen.com:MarketPayNotificationService,high
schema_field_removed,Existing schema property disappeared.,compatibility,KYCCheckDataSummaryItem.itemDescription,4,,3,,pair_0017,adyen.com:MarketPayNotificationService,high
schema_field_removed,Existing schema property disappeared.,compatibility,KYCCheckDataSummaryItemWrapper.KYCCheckDataSummaryItem,4,,3,,pair_0017,adyen.com:MarketPayNotificationService,high
schema_field_added,New schema property added.,non_breaking,AccountCloseNotification.eventDate,4,,3,,pair_0017,adyen.com:MarketPayNotificationService,low
schema_field_added,New schema property added.,non_breaking,AccountCreateNotification.eventDate,4,,3,,pair_0017,adyen.com:MarketPayNotificationService,low
schema_field_added,New schema property added.,non_breaking,AccountFundsBelowThresholdNotification.eventDate,4,,3,,pair_0017,adyen.com:MarketPayNotificationService,low
schema_field_added,New schema property added.,non_breaking,AccountHolderCreateNotification.eventDate,4,,3,,pair_0017,adyen.com:MarketPayNotificationService,low
schema_field_added,New schema property added.,non_breaking,AccountHolderPayoutNotification.eventDate,4,,3,,pair_0017,adyen.com:MarketPayNotificationService,low
schema_field_added,New schema property added.,non_breaking,AccountHolderStatusChangeNotification.eventDate,4,,3,,pair_0017,adyen.com:MarketPayNotificationService,low
schema_field_added,New schema property added.,non_breaking,AccountHolderStoreStatusChangeNotification.eventDate,4,,3,,pair_0017,adyen.com:MarketPayNotificationService,low
schema_field_added,New schema property added.,non_breaking,AccountHolderUpcomingDeadlineNotification.eventDate,4,,3,,pair_0017,adyen.com:MarketPayNotificationService,low
schema_field_added,New schema property added.,non_breaking,AccountHolderUpdateNotification.eventDate,4,,3,,pair_0017,adyen.com:MarketPayNotificationService,low
schema_field_added,New schema property added.,non_breaking,AccountHolderVerificationNotification.eventDate,4,,3,,pair_0017,adyen.com:MarketPayNotificationService,low
