index,dataset,api_name,version,title,target_keyword_match,source_url,local_path,retrieved_at,status,error,sha256,bytes
73,apis_guru,amazonaws.com:proton,2020-07-20,AWS Proton,True,https://api.apis.guru/v2/specs/amazonaws.com/proton/2020-07-20/openapi.json,data/apis_guru/specs/0073_amazonaws.com_proton_2020-07-20.json,2026-06-02T02:52:09+00:00,ok,,de6f706c1971dbe28f9331d39ffe1a63eacc591c85d1057641c2c8c857fdeba5,622315
74,apis_guru,amazonaws.com:ram,2018-01-04,AWS Resource Access Manager,True,https://api.apis.guru/v2/specs/amazonaws.com/ram/2018-01-04/openapi.json,data/apis_guru/specs/0074_amazonaws.com_ram_2018-01-04.json,2026-06-02T02:52:09+00:00,ok,,cd22671344662c9c467524b0bb2875b12e94e55a5ab1ec06cb3be45524862297,394599
75,apis_guru,amazonaws.com:route53,2013-04-01,Amazon Route 53,True,https://api.apis.guru/v2/specs/amazonaws.com/route53/2013-04-01/openapi.json,data/apis_guru/specs/0075_amazonaws.com_route53_2013-04-01.json,2026-06-02T02:52:10+00:00,ok,,c13c6b2c39136d0f8b40d13a29fc625713e9e74bdd1ab050e506e421ea36cdf7,632030
76,apis_guru,amazonaws.com:sdb,2009-04-15,Amazon SimpleDB,True,https://api.apis.guru/v2/specs/amazonaws.com/sdb/2009-04-15/openapi.json,data/apis_guru/specs/0076_amazonaws.com_sdb_2009-04-15.json,2026-06-02T02:52:10+00:00,ok,,451ce9153a766ef7769e55e37caa0cd4c9faa47480d9018060c0e128927d0883,104841
77,apis_guru,amazonaws.com:securityhub,2018-10-26,AWS SecurityHub,True,https://api.apis.guru/v2/specs/amazonaws.com/securityhub/2018-10-26/openapi.json,data/apis_guru/specs/0077_amazonaws.com_securityhub_2018-10-26.json,2026-06-02T02:52:11+00:00,ok,,1b7828a94da237db3946c4ec12e62b1efe76a50f21de3b7a6570878cfd1b0b68,1659648
78,apis_guru,amazonaws.com:servicediscovery,2017-03-14,AWS Cloud Map,True,https://api.apis.guru/v2/specs/amazonaws.com/servicediscovery/2017-03-14/openapi.json,data/apis_guru/specs/0078_amazonaws.com_servicediscovery_2017-03-14.json,2026-06-02T02:52:12+00:00,ok,,93c51157892beff5ce890241302a61bce2eb037fa90f5a7885e411e41676c589,232382
79,apis_guru,amazonaws.com:snowball,2016-06-30,Amazon Import/Export Snowball,True,https://api.apis.guru/v2/specs/amazonaws.com/snowball/2016-06-30/openapi.json,data/apis_guru/specs/0079_amazonaws.com_snowball_2016-06-30.json,2026-06-02T02:52:13+00:00,ok,,b5734197090a5f94d2e71256dc215a2933902c37c140a14c6b6b1e7de386beb2,208268
80,apis_guru,amazonaws.com:sns,2010-03-31,Amazon Simple Notification Service,True,https://api.apis.guru/v2/specs/amazonaws.com/sns/2010-03-31/openapi.json,data/apis_guru/specs/0080_amazonaws.com_sns_2010-03-31.json,2026-06-02T02:52:13+00:00,ok,,9b88acc1454d5145509cf3a88684300670e8f4440a43a5732fbf292d8eeacbfa,478250
81,apis_guru,amazonaws.com:sqs,2012-11-05,Amazon Simple Queue Service,True,https://api.apis.guru/v2/specs/amazonaws.com/sqs/2012-11-05/openapi.json,data/apis_guru/specs/0081_amazonaws.com_sqs_2012-11-05.json,2026-06-02T02:52:14+00:00,ok,,41d7c860c6e52c0854913270019c3a14afacbe513613a06b67de65f09a4dc2e9,318857
82,apis_guru,amazonaws.com:ssm,2014-11-06,Amazon Simple Systems Manager (SSM),True,https://api.apis.guru/v2/specs/amazonaws.com/ssm/2014-11-06/openapi.json,data/apis_guru/specs/0082_amazonaws.com_ssm_2014-11-06.json,2026-06-02T02:52:14+00:00,ok,,12574a5bd9490c824e09aba0751c3a674d1012e1e8fb4e2b8a4a1abc4a2eab3c,1390382
83,apis_guru,amazonaws.com:sso,2019-06-10,AWS Single Sign-On,True,https://api.apis.guru/v2/specs/amazonaws.com/sso/2019-06-10/openapi.json,data/apis_guru/specs/0083_amazonaws.com_sso_2019-06-10.json,2026-06-02T02:52:15+00:00,ok,,21693199b5913bbb69aba465c5a26c4a4288392a783f0485865610a2400734e8,29936
84,apis_guru,amazonaws.com:sso-admin,2020-07-20,AWS Single Sign-On Admin,True,https://api.apis.guru/v2/specs/amazonaws.com/sso-admin/2020-07-20/openapi.json,data/apis_guru/specs/0084_amazonaws.com_sso-admin_2020-07-20.json,2026-06-02T02:52:15+00:00,ok,,072e8a029692e6c8668663fa802dc336967ab0b70e2e2f0405f40b835c62d3fc,242768
85,apis_guru,amazonaws.com:sso-oidc,2019-06-10,AWS SSO OIDC,True,https://api.apis.guru/v2/specs/amazonaws.com/sso-oidc/2019-06-10/openapi.json,data/apis_guru/specs/0085_amazonaws.com_sso-oidc_2019-06-10.json,2026-06-02T02:52:16+00:00,ok,,7afcf213df745c87198cc62245f179ef46473b68838ca84b48ce9ff37f427fe0,38445
86,apis_guru,amazonaws.com:storagegateway,2013-06-30,AWS Storage Gateway,True,https://api.apis.guru/v2/specs/amazonaws.com/storagegateway/2013-06-30/openapi.json,data/apis_guru/specs/0086_amazonaws.com_storagegateway_2013-06-30.json,2026-06-02T02:52:16+00:00,ok,,c65b405623895bc548e7bb3e839fa958bcd2f182b76227592ec73a8d2a8d820a,610017
87,apis_guru,amazonaws.com:sts,2011-06-15,AWS Security Token Service,True,https://api.apis.guru/v2/specs/amazonaws.com/sts/2011-06-15/openapi.json,data/apis_guru/specs/0087_amazonaws.com_sts_2011-06-15.json,2026-06-02T02:52:17+00:00,ok,,1dbeffb5f35dae8f3a8c8453cbcbe68cf1851bbbb76f89fdb084dd235f95dd0d,243810
88,apis_guru,amazonaws.com:synthetics,2017-10-11,Synthetics,True,https://api.apis.guru/v2/specs/amazonaws.com/synthetics/2017-10-11/openapi.json,data/apis_guru/specs/0088_amazonaws.com_synthetics_2017-10-11.json,2026-06-02T02:52:17+00:00,ok,,0d23b5bb00c11bba03fe8dfbae8997f741117d0de25ed591552a52dea6c43592,196739
89,apis_guru,amazonaws.com:workmail,2017-10-01,Amazon WorkMail,True,https://api.apis.guru/v2/specs/amazonaws.com/workmail/2017-10-01/openapi.json,data/apis_guru/specs/0089_amazonaws.com_workmail_2017-10-01.json,2026-06-02T02:52:18+00:00,ok,,1422638ea70b18397efa4710a4055c4f6bd64fcde10ef60c3b5fb748ef8f66ba,475580
90,apis_guru,amentum.space:aviation_radiation,1.5.0,Aviation Radiation API,True,https://api.apis.guru/v2/specs/amentum.space/aviation_radiation/1.5.0/openapi.json,data/apis_guru/specs/0090_amentum.space_aviation_radiation_1.5.0.json,2026-06-02T02:52:19+00:00,ok,,d792217f657a517367a96a7c25106c22a1200db5178d0e988ef46141e69df6af,67238
91,apis_guru,amentum.space:global-magnet,1.3.0,Geomag API,True,https://api.apis.guru/v2/specs/amentum.space/global-magnet/1.3.0/openapi.json,data/apis_guru/specs/0091_amentum.space_global-magnet_1.3.0.json,2026-06-02T02:52:19+00:00,ok,,7935dd0cf2750bbb6c423076f5e4e82780a14359667488b1c2be12d46a63cd74,8902
92,apis_guru,amentum.space:gravity,1.1.1,Gravity API,True,https://api.apis.guru/v2/specs/amentum.space/gravity/1.1.1/openapi.json,data/apis_guru/specs/0092_amentum.space_gravity_1.1.1.json,2026-06-02T02:52:20+00:00,ok,,c265a82568ec2ad9f9a63a2ca5b6101f4a81a7a33ceb3550c2694badff635e13,8792
93,apis_guru,amentum.space:space_radiation,1.1.2,Space Radiation API,True,https://api.apis.guru/v2/specs/amentum.space/space_radiation/1.1.2/openapi.json,data/apis_guru/specs/0093_amentum.space_space_radiation_1.1.2.json,2026-06-02T02:52:20+00:00,ok,,56a5c8e2f25275aa214c3021e858cf8af695c321fa7b5dadb6df91ef2e08e2dd,22784
94,apis_guru,apache.org,2.5.1,Airflow API (Stable),True,https://api.apis.guru/v2/specs/apache.org/2.5.1/openapi.json,data/apis_guru/specs/0094_apache.org_2.5.1.json,2026-06-02T02:52:21+00:00,ok,,d64b718d898f5f0d3da615e61a9491e31f603dff4dbd64ba6365b472026b1b87,192450
95,apis_guru,apache.org:airflow,2.5.1,Airflow API (Stable),True,https://api.apis.guru/v2/specs/apache.org/airflow/2.5.1/openapi.json,data/apis_guru/specs/0095_apache.org_airflow_2.5.1.json,2026-06-02T02:52:21+00:00,ok,,d64b718d898f5f0d3da615e61a9491e31f603dff4dbd64ba6365b472026b1b87,192450
96,apis_guru,api.ebay.com:sell-account,v1.9.0,Account API,True,https://api.apis.guru/v2/specs/api.ebay.com/sell-account/v1.9.0/openapi.json,data/apis_guru/specs/0096_api.ebay.com_sell-account_v1.9.0.json,2026-06-02T02:52:22+00:00,ok,,e6fc413676effa99a2ff4b3acfcbe1d8230556eed188f9b503e6b820fccc1eed,250372
97,apis_guru,api.gov.uk:vehicle-enquiry,1.1.0,Vehicle Enquiry API,True,https://api.apis.guru/v2/specs/api.gov.uk/vehicle-enquiry/1.1.0/openapi.json,data/apis_guru/specs/0097_api.gov.uk_vehicle-enquiry_1.1.0.json,2026-06-02T02:52:22+00:00,ok,,34e6330d017214f3ec26e522324bf08d3cebab3d582f13bc820f6344a45f3be6,9297
98,apis_guru,apicurio.local:registry,2.4.x,Apicurio Registry API [v2],True,https://api.apis.guru/v2/specs/apicurio.local/registry/2.4.x/openapi.json,data/apis_guru/specs/0098_apicurio.local_registry_2.4.x.json,2026-06-02T02:52:23+00:00,ok,,66b1813fe1ad392bb874532dfa880795ea768a8300416b5e8445009d6139349a,158237
99,apis_guru,apideck.com:accounting,9.3.0,Accounting API,True,https://api.apis.guru/v2/specs/apideck.com/accounting/9.3.0/openapi.json,data/apis_guru/specs/0099_apideck.com_accounting_9.3.0.json,2026-06-02T02:52:23+00:00,ok,,c44f6890e394847a68ec7290d345adb0f2b2d2a8ffc787a6ff743add857e9a39,488359
100,apis_guru,apideck.com:ats,9.3.0,ATS API,True,https://api.apis.guru/v2/specs/apideck.com/ats/9.3.0/openapi.json,data/apis_guru/specs/0100_apideck.com_ats_9.3.0.json,2026-06-02T02:52:24+00:00,ok,,917f83ef9741061f13e199175bd2288956076bee398d7b19ca6b7cc472c47803,143196
101,apis_guru,apideck.com:connector,9.3.0,Connector API,True,https://api.apis.guru/v2/specs/apideck.com/connector/9.3.0/openapi.json,data/apis_guru/specs/0101_apideck.com_connector_9.3.0.json,2026-06-02T02:52:25+00:00,ok,,b4c3a19b7799301a903254db0712162d99a82f51778146e6a7e599d864ca398d,93217
102,apis_guru,apideck.com:crm,9.3.0,CRM API,True,https://api.apis.guru/v2/specs/apideck.com/crm/9.3.0/openapi.json,data/apis_guru/specs/0102_apideck.com_crm_9.3.0.json,2026-06-02T02:52:26+00:00,ok,,46fda394dc20741d3f40f0d52d56718cc91138b2e5de14cf9fb671ba3d47d9bf,361207
103,apis_guru,apideck.com:customer-support,9.3.0,Customer Support,True,https://api.apis.guru/v2/specs/apideck.com/customer-support/9.3.0/openapi.json,data/apis_guru/specs/0103_apideck.com_customer-support_9.3.0.json,2026-06-02T02:52:26+00:00,ok,,7c34ccfd9488ff313a5385ecdd967162179c0f2b4ea65bff6865c8959cdc71f1,136255
104,apis_guru,apideck.com:ecommerce,9.3.0,Ecommerce API,True,https://api.apis.guru/v2/specs/apideck.com/ecommerce/9.3.0/openapi.json,data/apis_guru/specs/0104_apideck.com_ecommerce_9.3.0.json,2026-06-02T02:52:27+00:00,ok,,ef6e859855789c3c341d166b79dc75e668dbb55acab013eba93a0762cfde4d01,157349
105,apis_guru,apideck.com:file-storage,9.3.0,File storage API,True,https://api.apis.guru/v2/specs/apideck.com/file-storage/9.3.0/openapi.json,data/apis_guru/specs/0105_apideck.com_file-storage_9.3.0.json,2026-06-02T02:52:28+00:00,ok,,e0eed6a98a5f5b053ede63bea1fead80ad9e85a2fa04ff1179f4fd00f836fc73,198539
106,apis_guru,apideck.com:hris,9.3.0,HRIS API,True,https://api.apis.guru/v2/specs/apideck.com/hris/9.3.0/openapi.json,data/apis_guru/specs/0106_apideck.com_hris_9.3.0.json,2026-06-02T02:52:29+00:00,ok,,f0a76c7ad4c4a20ded5218e0c5f31e9e65de0dc7234347333c24893248484325,268468
107,apis_guru,apideck.com:issue-tracking,9.3.0,Issue Tracking API,True,https://api.apis.guru/v2/specs/apideck.com/issue-tracking/9.3.0/openapi.json,data/apis_guru/specs/0107_apideck.com_issue-tracking_9.3.0.json,2026-06-02T02:52:29+00:00,ok,,f6c2531dd4b835f62945841fda5ed6f608f98dc0e70dfdbd4db13c6d003c5228,162404
108,apis_guru,apideck.com:lead,9.3.0,Lead API,True,https://api.apis.guru/v2/specs/apideck.com/lead/9.3.0/openapi.json,data/apis_guru/specs/0108_apideck.com_lead_9.3.0.json,2026-06-02T02:52:30+00:00,ok,,6a8502f662a6b7bb480dc95ee22d2a20d77403d5866236d64ec6f7a3ccd0a46e,115139
109,apis_guru,apideck.com:pos,9.3.0,POS API,True,https://api.apis.guru/v2/specs/apideck.com/pos/9.3.0/openapi.json,data/apis_guru/specs/0109_apideck.com_pos_9.3.0.json,2026-06-02T02:52:31+00:00,ok,,fa194cf86d373e8bb6dc1af3730f230626723fe9cb9884b2b947e3c1a8e099b0,399688
110,apis_guru,apideck.com:proxy,9.3.0,Proxy API,True,https://api.apis.guru/v2/specs/apideck.com/proxy/9.3.0/openapi.json,data/apis_guru/specs/0110_apideck.com_proxy_9.3.0.json,2026-06-02T02:52:31+00:00,ok,,a9b7cab137492d4d7991b0957534ca2bbe80e047e59734bfb9048550b774b61d,35731
111,apis_guru,apideck.com:sms,9.3.0,SMS API,True,https://api.apis.guru/v2/specs/apideck.com/sms/9.3.0/openapi.json,data/apis_guru/specs/0111_apideck.com_sms_9.3.0.json,2026-06-02T02:52:32+00:00,ok,,ca982120b2e91acbe503151b9387949b5c7656d086740c5aee2d8baad7c68c10,92158
112,apis_guru,apideck.com:vault,9.3.0,Vault API,True,https://api.apis.guru/v2/specs/apideck.com/vault/9.3.0/openapi.json,data/apis_guru/specs/0112_apideck.com_vault_9.3.0.json,2026-06-02T02:52:33+00:00,ok,,fc21528ed7fbe0819e45f5158c3dd85ed0828d6d7c3fd8490a5c8e57e09478fc,173415
113,apis_guru,apideck.com:webhook,9.3.0,Webhook API,True,https://api.apis.guru/v2/specs/apideck.com/webhook/9.3.0/openapi.json,data/apis_guru/specs/0113_apideck.com_webhook_9.3.0.json,2026-06-02T02:52:33+00:00,ok,,0fa7612b0767106ae5d3e4d812be54e13d33593d94187e51a1289986c71a94e4,87239
114,apis_guru,apisetu.gov.in:aaharjh,3.0.0,"Department of Food, Public Distribution & Consumer Affairs (PDS), Jharkhand",True,https://api.apis.guru/v2/specs/apisetu.gov.in/aaharjh/3.0.0/openapi.json,data/apis_guru/specs/0114_apisetu.gov.in_aaharjh_3.0.0.json,2026-06-02T02:52:34+00:00,ok,,72fef894db78ea4a68374dc7992e8304156114ea8f66e5ffc96e290f960d00e7,38391
115,apis_guru,apisetu.gov.in:acko,3.0.0,Acko General Insurance Limited,True,https://api.apis.guru/v2/specs/apisetu.gov.in/acko/3.0.0/openapi.json,data/apis_guru/specs/0115_apisetu.gov.in_acko_3.0.0.json,2026-06-02T02:52:34+00:00,ok,,24f614f6b1d715756a973b2d01b46c4d888ee0eacaf6d67357cf11c94357f016,44098
116,apis_guru,apisetu.gov.in:agtripura,3.0.0,"Accountants General, Tripura",True,https://api.apis.guru/v2/specs/apisetu.gov.in/agtripura/3.0.0/openapi.json,data/apis_guru/specs/0116_apisetu.gov.in_agtripura_3.0.0.json,2026-06-02T02:52:35+00:00,ok,,a20e29afa7d513bf1472d5cc20a304fea0edd5336e7ca95be8d34f3e34a4f350,40766
117,apis_guru,apisetu.gov.in:aharakar,3.0.0,"Food, Civil Supplies and Consumer Affairs Department, Karnataka",True,https://api.apis.guru/v2/specs/apisetu.gov.in/aharakar/3.0.0/openapi.json,data/apis_guru/specs/0117_apisetu.gov.in_aharakar_3.0.0.json,2026-06-02T02:52:36+00:00,ok,,417f71f0ea4193fec2d563a6332a82b1f4a212ad4a9022aeff84873181f9b2a2,37970
118,apis_guru,apisetu.gov.in:aiimsmangalagiri,3.0.0,AIIMS Mangalagiri,True,https://api.apis.guru/v2/specs/apisetu.gov.in/aiimsmangalagiri/3.0.0/openapi.json,data/apis_guru/specs/0118_apisetu.gov.in_aiimsmangalagiri_3.0.0.json,2026-06-02T02:52:36+00:00,ok,,f7b569ae1c471eb7a158f2c2c292dcc6941933e237e7adc0240afc5f457e32a1,38328
119,apis_guru,apisetu.gov.in:aiimspatna,3.0.0,"AIIMS, Patna",True,https://api.apis.guru/v2/specs/apisetu.gov.in/aiimspatna/3.0.0/openapi.json,data/apis_guru/specs/0119_apisetu.gov.in_aiimspatna_3.0.0.json,2026-06-02T02:52:37+00:00,ok,,7242f728023d39a18eb23f423bca9d73121fe4d91dcb44853ec49ebf1c9b5e66,38367
120,apis_guru,apisetu.gov.in:aiimsrishikesh,3.0.0,AIIMS Rishikesh,True,https://api.apis.guru/v2/specs/apisetu.gov.in/aiimsrishikesh/3.0.0/openapi.json,data/apis_guru/specs/0120_apisetu.gov.in_aiimsrishikesh_3.0.0.json,2026-06-02T02:52:37+00:00,ok,,db2bb1bf0af5d9f67386190a8b29d178ca8049b27383cc7c80db123bc24a7e10,37673
121,apis_guru,apisetu.gov.in:aktu,3.0.0,"Dr. A. P. J. Abdul Kalam Technical University, Lucknow, Uttar Pradesh",True,https://api.apis.guru/v2/specs/apisetu.gov.in/aktu/3.0.0/openapi.json,data/apis_guru/specs/0121_apisetu.gov.in_aktu_3.0.0.json,2026-06-02T02:52:38+00:00,ok,,a513817fb8d75c68c3047e116a65df4e515290d801a1e87d623216cb2951b901,42542
122,apis_guru,apisetu.gov.in:apmcservices,3.0.0,"Department of Agricultural Marketing, Karnataka",True,https://api.apis.guru/v2/specs/apisetu.gov.in/apmcservices/3.0.0/openapi.json,data/apis_guru/specs/0122_apisetu.gov.in_apmcservices_3.0.0.json,2026-06-02T02:52:39+00:00,ok,,7a7903018f94c73b7db9e96ad63ffb7a392cfc6f0d44b1de08abdd1b9443c471,37471
123,apis_guru,apisetu.gov.in:asrb,3.0.0,Agricultural Scientists Recruitment Board,True,https://api.apis.guru/v2/specs/apisetu.gov.in/asrb/3.0.0/openapi.json,data/apis_guru/specs/0123_apisetu.gov.in_asrb_3.0.0.json,2026-06-02T02:52:39+00:00,ok,,49576889cf113d9320bfa960070756d311b44191bb93d42ffeca7dae0f73ea96,38095
124,apis_guru,apisetu.gov.in:bajajallianz,3.0.0,Bajaj Allianz General Insurance Company Ltd. (BAGIC),True,https://api.apis.guru/v2/specs/apisetu.gov.in/bajajallianz/3.0.0/openapi.json,data/apis_guru/specs/0124_apisetu.gov.in_bajajallianz_3.0.0.json,2026-06-02T02:52:40+00:00,ok,,5ec628e922f7cf6b913d81f52c92217bc3441e2f12c21ce42bb69708955a5a78,56744
125,apis_guru,apisetu.gov.in:bajajallianzlife,3.0.0,Bajaj Allianz Life Insurance Company Ltd,True,https://api.apis.guru/v2/specs/apisetu.gov.in/bajajallianzlife/3.0.0/openapi.json,data/apis_guru/specs/0125_apisetu.gov.in_bajajallianzlife_3.0.0.json,2026-06-02T02:52:41+00:00,ok,,63fb52fea5ae51c0753d3f09b244e52e37e8c7cf9f5dacb207ff72f71021ea88,38019
126,apis_guru,apisetu.gov.in:barti,3.0.0,"Dr. Babasaheb Ambedkar Research & Training Institute, Maharashtra",True,https://api.apis.guru/v2/specs/apisetu.gov.in/barti/3.0.0/openapi.json,data/apis_guru/specs/0126_apisetu.gov.in_barti_3.0.0.json,2026-06-02T02:52:41+00:00,ok,,313d9779cc749e6d2d540a32e99902c31e7c1d0027e798516102287f94abcc0f,37677
127,apis_guru,apisetu.gov.in:bharatpetroleum,3.0.0,Ministry of Petroleum and Natural Gas(BPCL),True,https://api.apis.guru/v2/specs/apisetu.gov.in/bharatpetroleum/3.0.0/openapi.json,data/apis_guru/specs/0127_apisetu.gov.in_bharatpetroleum_3.0.0.json,2026-06-02T02:52:42+00:00,ok,,95a347f9e0c1dada0afec63ab40fe1731751da247defbeab2cc1bcaef57c4b28,37727
128,apis_guru,apisetu.gov.in:bhartiaxagi,3.0.0,Bharti AXA General Insurance Company Ltd.,True,https://api.apis.guru/v2/specs/apisetu.gov.in/bhartiaxagi/3.0.0/openapi.json,data/apis_guru/specs/0128_apisetu.gov.in_bhartiaxagi_3.0.0.json,2026-06-02T02:52:43+00:00,ok,,9b246e83d6a9556a0b197cafd5c2ac6d12ecd7d96c58511296fce31264a2c313,50257
129,apis_guru,apisetu.gov.in:bhavishya,3.0.0,Department of Pension and Pensioners Welfare,True,https://api.apis.guru/v2/specs/apisetu.gov.in/bhavishya/3.0.0/openapi.json,data/apis_guru/specs/0129_apisetu.gov.in_bhavishya_3.0.0.json,2026-06-02T02:52:43+00:00,ok,,a32dea5d85fd4a3544830b44fc1d8f643f83e4c502de6d4d2d31fb203e189292,38356
130,apis_guru,apisetu.gov.in:biharboard,3.0.0,"Bihar State Board of School Examination, Bihar",True,https://api.apis.guru/v2/specs/apisetu.gov.in/biharboard/3.0.0/openapi.json,data/apis_guru/specs/0130_apisetu.gov.in_biharboard_3.0.0.json,2026-06-02T02:52:44+00:00,ok,,9be3c3ba876e69957d0d6e89ed8a1ecc992989dbf7f44b6fe3d15d45a5bf7627,42319
131,apis_guru,apisetu.gov.in:bput,3.0.0,"Biju Patnaik University Of Technology, Odisha",True,https://api.apis.guru/v2/specs/apisetu.gov.in/bput/3.0.0/openapi.json,data/apis_guru/specs/0131_apisetu.gov.in_bput_3.0.0.json,2026-06-02T02:52:44+00:00,ok,,fbf6636b20b7493b718546f3b84143f1ff4bcc612cc74dea6e84e4fa5d63b6f3,38005
132,apis_guru,apisetu.gov.in:bsehr,3.0.0,"Haryana State Board of School Education, Haryana",True,https://api.apis.guru/v2/specs/apisetu.gov.in/bsehr/3.0.0/openapi.json,data/apis_guru/specs/0132_apisetu.gov.in_bsehr_3.0.0.json,2026-06-02T02:52:45+00:00,ok,,398cd9acefad122944a401963a1bdd9c2b6805875cafdb4c3066e2fa08e2671b,41320
133,apis_guru,apisetu.gov.in:cbse,3.0.0,Central Board of Secondary Education,True,https://api.apis.guru/v2/specs/apisetu.gov.in/cbse/3.0.0/openapi.json,data/apis_guru/specs/0133_apisetu.gov.in_cbse_3.0.0.json,2026-06-02T02:52:46+00:00,ok,,8d039fd1ac0e1f067148c60be750d3dfe3cba7ae651469fa551c72ec16ea3213,88826
134,apis_guru,apisetu.gov.in:cgbse,3.0.0,"Chhattisgarh State Board of Secondary Education, Chhattisgarh",True,https://api.apis.guru/v2/specs/apisetu.gov.in/cgbse/3.0.0/openapi.json,data/apis_guru/specs/0134_apisetu.gov.in_cgbse_3.0.0.json,2026-06-02T02:52:46+00:00,ok,,e24031292ecc0b13349a60444047340d8e0bb8d46f102304c91a5d3b79a61268,41985
135,apis_guru,apisetu.gov.in:chennaicorp,3.0.0,"Greater Chennai Corporation, Tamil Nadu",True,https://api.apis.guru/v2/specs/apisetu.gov.in/chennaicorp/3.0.0/openapi.json,data/apis_guru/specs/0135_apisetu.gov.in_chennaicorp_3.0.0.json,2026-06-02T02:52:47+00:00,ok,,ba01c26acae6ee7f2eb40a002cd3635e53d6580482db78f53e144e0263992172,40910
136,apis_guru,apisetu.gov.in:chitkarauniversity,3.0.0,Chitkara University,True,https://api.apis.guru/v2/specs/apisetu.gov.in/chitkarauniversity/3.0.0/openapi.json,data/apis_guru/specs/0136_apisetu.gov.in_chitkarauniversity_3.0.0.json,2026-06-02T02:52:47+00:00,ok,,01c6dce1a3e6ea6a6cd9165cf4146eaa768dcf8a000fee4f33bae4b0c6fba517,38020
137,apis_guru,apisetu.gov.in:cholainsurance,3.0.0,Cholamandalam MS General Insurance Company Ltd.,True,https://api.apis.guru/v2/specs/apisetu.gov.in/cholainsurance/3.0.0/openapi.json,data/apis_guru/specs/0137_apisetu.gov.in_cholainsurance_3.0.0.json,2026-06-02T02:52:48+00:00,ok,,097734b5ca8428f097b148090400263cd07094fcc85b469ccae9f04499973210,40843
138,apis_guru,apisetu.gov.in:cisce,3.0.0,CISCE,True,https://api.apis.guru/v2/specs/apisetu.gov.in/cisce/3.0.0/openapi.json,data/apis_guru/specs/0138_apisetu.gov.in_cisce_3.0.0.json,2026-06-02T02:52:49+00:00,ok,,dec6b468fefd119f5635056e0c224a4eb3fc1eb43aec45d93e1860c16c9413ef,55099
139,apis_guru,apisetu.gov.in:civilsupplieskerala,3.0.0,"Civil Supplies Department, Kerala",True,https://api.apis.guru/v2/specs/apisetu.gov.in/civilsupplieskerala/3.0.0/openapi.json,data/apis_guru/specs/0139_apisetu.gov.in_civilsupplieskerala_3.0.0.json,2026-06-02T02:52:49+00:00,ok,,6dd68883912b2098eaf4bbe903696259b8f236fcb505561b99034acafe1077fc,37805
140,apis_guru,apisetu.gov.in:cpctmp,3.0.0,"CPCT-MAPIT, Madhya Pradesh",True,https://api.apis.guru/v2/specs/apisetu.gov.in/cpctmp/3.0.0/openapi.json,data/apis_guru/specs/0140_apisetu.gov.in_cpctmp_3.0.0.json,2026-06-02T02:52:50+00:00,ok,,65a4157e20ecf57e44bb7343aca53e0e3d4bcc4e051602bfc8e63813e107bada,38165
141,apis_guru,apisetu.gov.in:csc,3.0.0,Common Service Centre (CSC),True,https://api.apis.guru/v2/specs/apisetu.gov.in/csc/3.0.0/openapi.json,data/apis_guru/specs/0141_apisetu.gov.in_csc_3.0.0.json,2026-06-02T02:52:50+00:00,ok,,3566683cf96638e8f0b4f6bec9c41708b60aa61bdcc4b1553ce5d2445d882849,38018
142,apis_guru,apisetu.gov.in:dbraitandaman,3.0.0,"Dr. B.R. Ambedkar Institute of Technology,Andaman & Nicobar Islands",True,https://api.apis.guru/v2/specs/apisetu.gov.in/dbraitandaman/3.0.0/openapi.json,data/apis_guru/specs/0142_apisetu.gov.in_dbraitandaman_3.0.0.json,2026-06-02T02:52:51+00:00,ok,,d15f1c7603fc73c62870b57f2891ee557b28e15325d0aa09fd31814a76ea6912,38167
143,apis_guru,apisetu.gov.in:dgecerttn,3.0.0,"Tamil Nadu State Board (Tamil Nadu Directorate of Government Examinations), Tamil Nadu",True,https://api.apis.guru/v2/specs/apisetu.gov.in/dgecerttn/3.0.0/openapi.json,data/apis_guru/specs/0143_apisetu.gov.in_dgecerttn_3.0.0.json,2026-06-02T02:52:52+00:00,ok,,364fd5f907cb3b2dbc6ea4a9c6332a57bd9e76cc6a535c49e8dd44c3775344b2,42845
144,apis_guru,apisetu.gov.in:dgft,3.0.0,Importer-Exporter Details API,True,https://api.apis.guru/v2/specs/apisetu.gov.in/dgft/3.0.0/openapi.json,data/apis_guru/specs/0144_apisetu.gov.in_dgft_3.0.0.json,2026-06-02T02:52:52+00:00,ok,,914f82ce52a3966151f0552ef964f7e945833e629f4e7b874585d1d16b3e0d7b,13056
145,apis_guru,apisetu.gov.in:dhsekerala,3.0.0,"BOARD OF HIGHER SECONDARY EXAMINATION, KERALA, Kerala",True,https://api.apis.guru/v2/specs/apisetu.gov.in/dhsekerala/3.0.0/openapi.json,data/apis_guru/specs/0145_apisetu.gov.in_dhsekerala_3.0.0.json,2026-06-02T02:52:53+00:00,ok,,8acf72df20aeeabd4896b7db5cc7769be828ed14a59632ab11ed239e2ba64093,38519
146,apis_guru,apisetu.gov.in:ditarunachal,3.0.0,"Department of IT and Communication, Arunachal Pradesh",True,https://api.apis.guru/v2/specs/apisetu.gov.in/ditarunachal/3.0.0/openapi.json,data/apis_guru/specs/0146_apisetu.gov.in_ditarunachal_3.0.0.json,2026-06-02T02:52:54+00:00,ok,,5517b6ed0ebf8c16b71dc0405f75e822ab4c755a095818ebd173eeeb153adc7a,38189
